"BoroCT2010","ACS_p_white","ACS_p_black","ACS_p_hispanic","ACS_p_edu_grad_HS","ACS_p_household_white","ACS_p_household_black","ACS_p_household_asian","ACS_p_household_hispanic","ACS_p_US_citizen","ACS_p_home_lang_english","ACS_p_home_lang_spanish","ACS_p_home_lang_other","ACS_p_pop_poverty","ACS_p_unemployed","ACS_p_civilian_labor_force","ACS_p_poverty_under100","ACS_p_poverty_100to149","ACS_p_poverty_200over","ACS_p_income_indv_75000ormore","ACS_p_house_social_security","ACS_p_house_supplemental_security","ACS_p_house_public_assistance","ACS_p_house_SNAP","ACS_avg_per_capita_income","stops"
1010000,67.54189944,3.575418994,11.2849162,10.1758794,72.88817377,4.66613033,17.77956557,7.96460177,75.1396648,65.22727273,8.125,26.64772727,100,4.192355117,69.72067039,5.977653631,6.145251397,83.35195531,47.41060419,16.97506034,0.724054706,2.252614642,2.976669348,93876,211
1010100,68.41432225,10.10230179,17.00767263,10.79812207,61.66219839,8.579088472,26.54155496,12.86863271,79.53964194,53.307393,22.30869001,24.38391699,99.36061381,9.416445623,79.28388747,14.02831403,5.92020592,71.68597169,26.85185185,11.79624665,1.072386059,1.608579089,7.506702413,69730,1722
1010200,96.25668449,2.673796791,14.43850267,48.10126582,100,0,0,0,98.93048128,87.1657754,10.69518717,2.139037433,100,0,55.61497326,9.625668449,26.73796791,63.63636364,14.43850267,42.1686747,0,0,0,34866,89
1010300,67.49723145,7.475083057,7.419712071,12.96928328,66.37323944,5.281690141,24.20774648,2.728873239,84.38538206,65.78799776,8.132361189,26.07964105,100,3.196859226,82.00442968,9.911406423,5.869324474,80.95238095,36.23107123,13.9084507,0.88028169,3.961267606,5.721830986,72927,41
1010400,88.45070423,2.159624413,15.77464789,6.427818757,88.07471264,2.586206897,0.862068966,14.22413793,90.51643193,69.91321119,12.34329798,17.74349084,100,4.941860465,62.25352113,11.36150235,6.666666667,75.68075117,42.24806202,29.16666667,0,0,1.58045977,99201,74
1010601,89.83345402,2.099927589,3.099203476,9.011400906,93.15420561,1.238317757,3.457943925,3.08411215,91.71614772,80.67705213,4.823247454,14.49970042,100,5.376999238,61.57856626,2.302679218,1.288921072,93.65677046,48.33206398,44.27570094,1.004672897,0.957943925,1.635514019,145679,8
1010602,83.04443116,0.677425782,5.160390516,2.791946309,89.90610329,0,8.372456964,6.690140845,79.61745368,71.87027027,4.951351351,23.17837838,99.72105997,2.616555661,64.37537358,3.676323676,0.839160839,94.14585415,44.97982435,17.0970266,0.430359937,0.547730829,2.973395931,86935,48
1010800,83.91456498,2.509955352,6.021479426,7.552045944,83.59390863,2.598984772,11.71573604,4.609137056,90.45492941,74.7130834,5.394032135,19.89288447,98.91396163,2.725836187,68.39628334,1.646944004,2.927900451,92.66804929,52.54901961,27.41116751,1.401015228,1.218274112,2.923857868,121745,52
1010900,82.40740741,5.555555556,1.851851852,2.222222222,78.57142857,0,12.5,0,71.2962963,52.47524753,1.98019802,45.54455446,100,13.86138614,76.85185185,18.51851852,0,81.48148148,51.48514852,0,0,0,0,112857,994
1011000,88.96334792,1.271881838,5.702954048,7.569721116,90.6954204,0.363460141,7.196510783,3.901138842,87.99234136,78.56517935,4.73899096,16.69582969,100,4.442373408,66.67122538,5.525164114,2.420678337,90.08479212,47.82007983,19.23915677,2.204991519,0,2.132299491,99596,115
1011100,61.4017438,9.154929578,21.32796781,12.52079867,63.40601061,10.19446081,18.09074838,17.79611078,80.38229376,57.99930289,14.81352388,27.18717323,99.96646546,5.683060109,70.59020791,20.4629319,8.721905401,64.7769205,27.15255448,11.25515616,3.123158515,1.708898055,10.19446081,58613,220
1011201,79.4520548,1.369863014,6.600249066,14.91344874,82.23801066,1.953818828,15.80817052,6.21669627,94.52054795,73.22540473,6.600249066,20.1743462,99.00373599,3.851091143,65.62889166,1.257861635,2.264150943,96.47798742,56.6110398,32.68206039,0,0,0,160985,139
1011202,87.94788274,0,3.583061889,8.759124088,86.55913979,0,13.44086022,0,93.81107492,82.68551237,0,17.31448763,100,0,53.74592834,0,0,100,43.06569343,24.7311828,0,0,0,225518,48
1011203,75.92592593,0,11.02693603,6.165228113,77.02909648,0,15.31393568,3.82848392,91.16161616,62.55545697,12.15616682,25.28837622,100,6.338694418,64.05723906,21.71717172,1.851851852,74.57912458,32.40482823,26.33996937,0,3.062787136,4.747320061,74054,404
1011300,45.33898305,8.898305085,17.37288136,5.172413793,31.46067416,11.23595506,48.31460674,0,76.27118644,67.37288136,5.508474576,27.11864407,64.83050848,8.050847458,44.49152542,30.06535948,6.535947712,63.39869281,30.08474576,0,0,0,11.23595506,40243,1229
1011401,92.07994079,0.962250185,0,6.5873742,91.37931035,1.293103448,5.890804598,0,94.30051814,85.47655068,0.907715583,13.61573374,100,7.797772065,51.88749075,4.88527017,0,91.56180607,48.32904884,50,0,1.436781609,1.436781609,204733,48
1011402,91.40879479,1.384364821,2.035830619,3.456328818,89.75240715,1.375515818,7.771664374,2.407152682,88.96579805,73.78229564,5.421431597,20.79627277,100,1.759788825,53.58306189,5.293159609,2.157980456,90.39087948,45.19947392,38.44566713,1.306740028,0,0,123678,83
1011500,54.74592522,12.65580058,25.50335571,11.10402042,58.7639311,6.788247214,19.75683891,20.66869301,72.24352828,46.66011788,31.38506876,21.95481336,99.76030681,1.621073962,65.58005753,20.56703508,11.43680923,58.19317636,29.02735562,11.04356636,2.634245187,0,6.484295846,60616,2200
1011600,75.47425474,4.552845529,3.902439024,5.95802302,80.62123319,4.033379694,11.26564673,2.364394993,85.17615176,73.23103154,3.495311168,23.27365729,95.4200542,4.369356248,71.95121951,2.414086907,2.414086907,93.43936382,27.22786647,12.28558183,1.344459898,0.649049606,1.344459898,59206,28
1011700,63.41217917,9.763462506,22.19426271,6.874189365,59.11290323,12.82258065,16.12903226,16.61290323,76.04428787,73.55150215,14.32403434,12.12446352,100,6.424581006,72.82335179,14.94715652,3.120281832,75.89330649,42.01117318,5.725806452,1.129032258,0,4.435483871,70318,18
1011800,89.90169795,0.580875782,1.619749777,6.024412653,90.24012394,0.910147173,7.93958172,1.917118513,91.93476318,84.52647718,2.630027126,12.8434957,99.88829312,3.086871645,62.90214477,9.382688437,2.057705211,85.48423172,47.07174231,30.98373354,0.426026336,0,2.536793184,126089,109
1011900,55.51537071,36.16636528,9.222423147,27.70083103,55.53398058,38.83495146,1.650485437,9.902912621,86.70886076,79.38517179,4.430379747,16.18444846,100,4.611211573,45.29837251,44.57504521,7.685352622,34.53887884,2.079566004,28.83495146,13.78640777,9.32038835,44.5631068,23206,555
1012000,93.38179995,1.077964402,9.425921284,10.98867463,94.79882238,0,3.729146222,7.065750736,91.5768363,73.93229167,12.16145833,13.90625,100,2.371888726,49.68663826,3.985961394,0.125344698,91.4514916,51.14592399,37.5858685,0.834151129,0,1.668302257,128646,235
1012100,69.72107091,6.777192786,17.66550913,12.06851804,72.25971184,7.386467262,12.38373153,13.82454861,84.79892461,65.24879615,16.07429489,18.67690897,100,7.9458505,72.26391845,10.44023748,9.521675815,71.6926179,22.22092888,23.39959876,3.009301477,3.136968813,10.74229436,52985,316
1012200,97.11876318,0,4.602951511,12.32653061,98.2434128,0,1.756587202,3.764115433,96.24033732,72.21219776,6.17105738,21.61674486,100,1.125776398,50.94869993,2.846099789,2.283907238,92.62122277,51.35869565,45.10664994,3.324968632,0,5.081555834,177088,60
1012400,75.62788829,7.44424352,6.108097247,8.015802217,80.20247469,4.705661792,13.62954631,5.024371954,87.20112518,74.707828,5.898566703,19.39360529,94.66546112,2.21567472,62.26642556,4.743712194,2.907778839,88.72970392,38.60268172,16.72290964,1.912260967,0.937382827,2.512185977,83338,66
1012500,62.52649428,3.476049173,6.443408224,8.932882665,58.37387074,3.891591383,33.70396108,4.100069493,65.83298008,50.42467591,5.409029951,44.16629414,100,3.328834908,70.41119118,18.05849936,3.391267486,77.57524375,48.94287,10.84086171,3.335649757,3.40514246,8.200138985,108599,409
1012600,92.32622161,0.825877495,5.643496215,6.515551942,92.29347362,1.052182568,5.872316224,4.208730272,91.85306263,84.8590604,4.36689038,10.77404922,99.96558844,1.761530448,64.12594632,3.089500861,2.246127367,92.25473322,45.92319334,26.80221812,0.995307835,0.199061567,1.635148585,103803,72
1012700,66.37628214,4.35576788,24.57496136,12.82410652,73.08499475,3.908709339,10.1521511,19.62224554,78.31951665,57.61428571,21.08571429,21.3,100,8.007841955,74.46957988,13.95250808,6.266685401,69.20050583,26.27054743,9.99475341,4.380902413,1.652675761,8.184679958,52120,370
1012800,95.36099314,0,5.161711859,4.350465399,96.25839463,0,2.142628718,3.997441637,96.47174126,85.3679358,3.978145808,10.65391839,100,1.456678017,55.57007514,2.662528585,2.678863117,92.69846455,52.8092006,37.95970579,0.41573393,0,0.191877199,170951,200
1012900,55.05388332,8.677071721,19.15644742,11.67214655,61.16207951,9.310227659,18.75637105,13.28576283,83.51913787,62.95427902,13.77491208,23.27080891,99.38684504,9.292481355,75.00929023,16.47036829,8.730603851,69.43353898,36.04488079,6.388039416,5.844376487,0.44172613,8.358817533,77284,69
1013000,87.62412206,3.753935578,1.767982562,4.152568441,92.243083,2.618577075,3.804347826,2.0256917,94.40542504,80.1797304,1.17324014,18.64702946,100,0.437317784,44.80503754,2.325018164,2.131266651,95.15621216,55.11627907,37.69762846,1.28458498,0.790513834,0.790513834,216608,46
1013100,74.81653148,6.025492468,14.98648127,6.821163096,72.20194647,5.656934307,10.88807786,17.63990268,78.60177675,68.07568438,13.96940419,17.95491143,100,3.912868092,74.12128235,10.42873696,4.441869448,81.53727308,49.25373134,23.05352798,5.352798054,2.311435523,11.67883212,103187,222
1013200,87.21796509,1.234567901,7.088122605,8.425154528,87.12771328,0.942285041,9.338717819,6.595995289,91.43252448,77.12713264,4.832140892,18.04072647,100,4.909069298,69.63601533,6.77948063,2.320136228,88.1758195,33.6859622,17.58371193,1.581692748,0.572101632,1.648998822,76534,127
1013300,69.04419978,4.340194671,22.38710707,14.09342835,74.22885572,4.311774461,12.57048093,14.72636816,83.14983246,64.12936949,20.61417837,15.25645214,100,2.978507362,71.67703846,10.93026967,7.611297271,73.30461146,26.45172181,19.43615257,5.04145937,0.39800995,10.81260365,56454,67
1013400,91.51632899,0.971412712,4.459246924,4.556010174,91.6373521,1.055324592,6.299968021,4.381196035,89.15718383,78.85046274,3.516804676,17.63273259,99.99074845,3.877634541,67.008974,11.64877868,2.128053294,84.91857883,43.58346095,17.39686601,3.24592261,1.503038056,4.349216501,89466,160
1013500,56.04572245,14.62761207,37.86390427,20.32046613,57.1846554,15.18205462,16.710013,31.6319896,86.96195749,52.20754717,27.90566038,19.88679245,98.46401143,6.794712929,55.81353813,24.16107383,10.24850354,56.26700526,18.41890791,25.87776333,8.745123537,2.633289987,18.20546164,46244,58
1013600,88.89032927,0.764843142,9.281825253,8.225356733,88.63820433,0.451232211,6.618072429,5.935439084,90.38760695,77.37556561,8.451096415,14.17333797,100,3.944788053,64.85610578,5.269639616,2.177858439,88.4171636,40.50879162,22.96656254,0.335531644,0.497512438,1.897489298,100193,147
1013700,82.98125558,0.95209759,6.486164832,7.298671478,84.24821002,0.954653938,11.83770883,5.823389022,80.24397501,66.68224299,6.573208723,26.74454829,100,3.79154566,71.82386195,5.623326391,1.487652484,89.95834573,52.88244767,18.49642005,0,0.357995227,0.692124105,138163,158
1013800,86.87163375,2.752842609,7.076600838,6.806675417,88.25191764,1.264971067,8.074283407,5.275198493,91.65918612,76.84078037,5.608873505,17.55034613,97.15739078,4.645291593,66.04578097,7.083461657,3.626424392,87.2420696,39.48602043,16.86179518,1.655228099,1.211142511,1.386085318,81668,190
1013900,82.94648226,4.570054119,12.27901383,7.038242474,84.32049732,3.298221378,10.01554136,10.08461406,88.03367408,75.46318869,11.31155534,13.22525597,99.87973542,7.330687174,78.72519543,8.115593016,4.888621313,81.49307646,36.06090617,16.30115697,0.587117942,2.503885339,6.216542911,80991,28
1014000,88.71007675,0.222827433,4.939341421,4.450095359,91.68410042,0,7.871338912,5.04707113,89.58900718,76.24802943,5.977404099,17.77456647,100,1.752265861,57.78658084,2.339688042,2.921515227,93.76083189,48.66429208,28.87029289,1.09832636,0,1.359832636,144343,141
1014200,85.35223368,0,6.872852234,11.3897905,91.08761329,0,5.941591138,1.762336355,86.0395189,77.51387347,5.371809101,17.11431743,100,3.031123139,48.06701031,4.488831615,1.439003436,93.44931272,52.76503912,38.36858006,1.10775428,1.10775428,1.10775428,153665,79
1014300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,868
1014401,93.76660536,1.083180053,3.63784999,6.308169597,92.23224794,1.608473911,4.590035308,3.726951746,93.58266912,84.7209721,3.915391539,11.36363636,100,4.768821109,62.66094421,4.02615982,2.963417127,92.45861435,48.73646209,22.98940761,0.549234994,0.549234994,3.609258533,105282,90
1014402,86.23387915,2.869149399,5.376032459,6.277860327,86.48439515,3.275728656,7.841114264,7.68635543,87.0598464,80.50691244,6.804915515,12.68817204,100,3.238866397,62.26633821,1.840312998,1.709897116,93.4212433,42.37516869,21.56306423,1.341243229,0,2.1150374,96405,132
1014500,78.73295644,3.192550715,14.03392085,2.478168516,80.28455285,1.097560976,16.8699187,7.601626016,83.48852677,75.62302562,8.301158301,16.07581608,83.65480545,1.825366955,53.75789824,10.13714967,4.233750745,83.78056053,41.9070813,16.82926829,0.772357724,0.243902439,1.341463415,97638,193
1014601,82.50752806,3.394470298,7.55543389,4.289892753,82.10526316,2.98245614,9.912280702,5.131578947,88.31097728,72.76173812,8.253135025,18.98512686,100,3.421132304,79.71530249,8.075554339,2.92909937,88.25622776,48.98577051,5.131578947,0.614035088,0.789473684,2.368421053,90827,139
1014602,85.03153809,1.322173702,6.465308103,7.040785948,86.04898829,1.490947817,8.264110756,5.495207668,88.97379913,79.82467126,7.95241077,12.22291797,100,3.393187219,74.01746725,6.101407084,0.655021834,90.59922368,41.54373024,19.74440895,1.107561235,0.298189563,2.49201278,92323,131
1014700,64.01937046,6.489104116,9.394673124,4.029936672,61.86131387,4.105839416,29.9270073,9.032846715,77.04600484,61.4806867,7.564377682,30.95493562,100,4.537998907,72.59079903,9.830508475,0,89.83050848,43.13832696,2.919708029,2.46350365,0,0.912408759,97836,31
1014801,91.69510808,1.478953356,3.412969283,2.052238806,92.25037258,0.670640835,6.706408346,3.800298063,96.89040576,83.07757886,3.964194373,12.95822677,100,2.837528604,60.14410315,2.88206295,1.023890785,88.77512325,56.837801,22.28017884,0,0,1.043219076,156048,222
1014802,85.73598663,1.625398754,6.926933009,3.500473037,87.93004587,2.895642202,7.970183486,4.959862385,91.09828346,75.83506473,6.312929519,17.85200575,100,4.139668827,63.86146134,8.445997266,0.622816345,89.50326599,46.44575094,22.96444954,0.802752294,1.003440367,2.035550459,103835,696
1014900,83.18483412,2.710900474,4.985781991,3.960161252,90.2738764,1.053370787,7.092696629,5.688202247,91.10900474,76.11066236,2.988691438,20.9006462,92.53080569,4.82773288,60.51184834,6.43310797,1.495595165,88.75230486,47.18413837,28.58146067,0.596910112,0,0,156165,290
1015001,89.44444444,2.658730159,1.150793651,6.58550083,94.99568594,1.380500431,1.98446937,1.898188093,97.26190476,87.18056137,1.089233347,11.73020528,100,2.69849507,50.15873016,5.515873016,0,94.48412698,51.98592257,33.30457291,0.949094047,0,0,171872,37
1015002,95.99867176,0.249045326,1.826332393,3.404936015,96.18231399,0,1.55823919,2.532138683,96.99485306,90.74265976,3.10880829,6.148531952,99.96679396,2.925531915,45.92395816,3.736920777,0.498256104,94.91778774,44.77972239,41.56603039,0.895987534,0.973899494,1.441371251,131569,80
1015100,49.24778192,12.89700399,23.10659637,10.62245079,58.39612487,12.08288482,17.03444564,20.15608181,89.58467275,56.95309257,22.55431023,20.49259721,100,6.813627255,53.96682525,27.23415199,6.32634692,60.52462389,27.48466258,27.87944026,3.363832078,3.686759957,13.29386437,57212,502
1015200,63.80678708,10.59113301,21.72961139,10.93555832,67.1743269,9.654609736,13.19010063,20.31547457,84.34592228,59.56515395,18.51743762,21.91740843,99.94526546,6.342393896,54.65243569,15.10131435,9.515334064,71.78258489,31.6539924,26.62496601,9.192276312,1.958118031,17.02474844,63950,319
1015300,82.86556733,2.326089331,11.87070001,5.512118843,86.15682478,2.923523717,9.583736689,7.976766699,86.03254341,74.06166994,11.17911999,14.75921007,99.55225511,5.206101097,62.56415857,7.064501975,4.870557262,85.88196577,47.36315921,21.08422072,1.200387222,0.755082285,2.536302033,121337,184
1015400,82.5919219,3.621762066,13.487127,7.319382634,81.85307018,4.152960526,11.11567983,14.58333333,88.14266593,66.51572534,10.43965091,23.04462374,99.76379813,4.019055868,66.51444768,7.126509352,5.161392155,82.63751874,36.36363636,21.55975877,3.769188597,0.315241228,6.387061404,71780,287
1015500,86.40853418,1.906361122,6.193204267,4.442817039,87.69755747,1.293103448,8.477011494,5.998563218,91.6831292,75.58959665,6.215560943,18.19484241,100,3.438463363,56.98340577,4.40537337,2.054523904,91.96957724,48.36462392,32.0941092,1.382902299,0.520833333,1.041666667,95670,59
1015601,75.22205774,5.62546262,11.73205033,3.734249714,76.25,6.736111111,14.58333333,13.22916667,89.06365655,65.69133678,8.146873207,26.16179002,99.6669134,5.722288916,78.33086603,8.317861121,6.164129224,78.98254735,28.04391218,8.020833333,1.666666667,0.416666667,3.784722222,58030,89
1015602,41.17136659,17.22342733,36.05206074,21.88790561,54.71698113,13.4061569,17.08043694,35.94836147,92.5813449,36.47220946,28.61736334,34.91042719,99.60954447,6.446776612,48.02603037,24.43379791,18.81533101,46.03658537,14.97093023,22.64150943,11.32075472,11.71797418,21.44985104,37950,164
1015700,89.98242531,1.591486038,6.541691076,6.107414449,91.25339674,1.885190217,4.313858696,4.619565217,89.49423941,81.60362774,8.13150572,10.26486654,98.82835384,3.072045479,67.37941808,8.407429362,2.469867615,87.10729105,40.33795494,18.05366848,1.545516304,1.613451087,4.17798913,92257,301
1015801,91.04046243,3.275529865,2.427745665,6.52857892,90.90128755,1.673819743,3.347639485,3.21888412,92.98651252,85.24793388,3.305785124,11.44628099,100,4.393549895,57.86127168,5.163776493,0.578034682,91.05973025,47.06818182,25.36480687,1.158798283,1.244635193,1.244635193,138371,132
1015802,65.31826294,5.11600238,15.76442594,5.954258675,67.18377088,5.250596659,23.32935561,13.78281623,80.45806068,61.07726836,11.38185316,27.54087849,93.36704343,2.477402076,67.99524093,8.410321759,11.46862058,80.12105766,23.8538206,7.99522673,0,0,8.174224344,58404,179
